"","trip_id","trip_start","trip_end","individual"
"2441","1109409",2014-05-13 00:01:00,2014-05-15 23:59:00,55
"2442","1109410",2014-06-23 00:01:00,2014-06-26 23:59:00,55
"2443","1109411",2014-07-04 00:01:00,2014-07-06 23:59:00,66
"2444","1109412",2014-07-12 00:01:00,2014-07-13 23:59:00,66
"2445","1109413",2014-07-20 00:01:00,2014-07-24 23:59:00,66
"2446","1109414",2014-08-05 00:01:00,2014-08-07 23:59:00,66
"2447","1109415",2014-08-11 00:01:00,2014-08-14 23:59:00,66
"2448","1109416",2014-01-04 00:01:00,2014-01-07 23:59:00,63
"2449","1109417",2014-01-15 00:01:00,2014-01-18 23:59:00,63
"2450","1109418",2014-01-25 00:01:00,2014-01-28 23:59:00,63
"2451","1109419",2014-07-09 00:01:00,2014-07-13 23:59:00,61
"2452","1109420",2014-02-07 00:01:00,2014-02-07 23:59:00,46
"2453","1109421",2014-02-24 00:01:00,2014-02-24 23:59:00,46
"2454","1109422",2014-03-04 00:01:00,2014-03-04 23:59:00,46
"2455","1109423",2014-03-05 00:01:00,2014-03-05 23:59:00,46
"2456","1109424",2014-03-06 00:01:00,2014-03-06 23:59:00,46
"2457","1109425",2014-04-07 00:01:00,2014-04-08 23:59:00,56
"2458","1109426",2014-08-31 00:01:00,2014-08-31 23:59:00,43
"2459","1109427",2014-08-21 00:01:00,2014-08-21 23:59:00,43
"2460","1109428",2014-08-20 00:01:00,2014-08-20 23:59:00,43
"2461","1109429",2014-08-19 00:01:00,2014-08-19 23:59:00,43
"2462","1109430",2014-08-15 00:01:00,2014-08-15 23:59:00,43
"2463","1109431",2014-08-12 00:01:00,2014-08-12 23:59:00,43
"2464","1109432",2014-08-11 00:01:00,2014-08-11 23:59:00,43
"2465","1109433",2014-08-08 00:01:00,2014-08-08 23:59:00,43
"2466","1109434",2014-08-04 00:01:00,2014-08-04 23:59:00,43
"2467","1109435",2014-08-02 00:01:00,2014-08-02 23:59:00,43
"2468","1109436",2014-08-01 00:01:00,2014-08-01 23:59:00,43
"2469","1109437",2014-07-31 00:01:00,2014-07-31 23:59:00,43
"2470","1109438",2014-07-30 00:01:00,2014-07-30 23:59:00,43
"2471","1109439",2014-07-29 00:01:00,2014-07-29 23:59:00,43
"2472","1109440",2014-07-28 00:01:00,2014-07-28 23:59:00,43
"2473","1109441",2014-07-26 00:01:00,2014-07-26 23:59:00,43
"2474","1109442",2014-07-25 00:01:00,2014-07-25 23:59:00,43
"2475","1109444",2014-07-23 00:01:00,2014-07-23 23:59:00,43
"2476","1109446",2014-07-21 00:01:00,2014-07-21 23:59:00,43
"2477","1109447",2014-07-20 00:01:00,2014-07-20 23:59:00,43
"2478","1109448",2014-07-18 00:01:00,2014-07-18 23:59:00,43
"2479","1109449",2014-07-16 00:01:00,2014-07-16 23:59:00,43
"2480","1109450",2014-07-11 00:01:00,2014-07-11 23:59:00,43
"2481","1109451",2014-07-10 00:01:00,2014-07-10 23:59:00,43
"2482","1109452",2014-07-09 00:01:00,2014-07-09 23:59:00,43
"2483","1109453",2014-07-07 00:01:00,2014-07-07 23:59:00,43
"2484","1109454",2014-07-05 00:01:00,2014-07-05 23:59:00,43
"2485","1105150",2014-06-23 00:01:00,2014-06-27 23:59:00,93
"2486","1105151",2014-07-03 00:01:00,2014-07-07 23:59:00,93
"2487","1105152",2014-07-13 00:01:00,2014-07-17 23:59:00,93
"2488","1105153",2014-07-21 00:01:00,2014-07-24 23:59:00,93
"2489","1105154",2014-07-31 00:01:00,2014-08-04 23:59:00,93
"2490","1105155",2014-08-09 00:01:00,2014-08-13 23:59:00,93
"2491","1105156",2014-08-17 00:01:00,2014-08-21 23:59:00,93
"2492","1105157",2014-08-23 00:01:00,2014-08-26 23:59:00,93
"2493","1105158",2014-09-04 00:01:00,2014-09-09 23:59:00,93
"2494","1105159",2014-09-14 00:01:00,2014-09-18 23:59:00,93
"2495","1105160",2014-09-27 00:01:00,2014-09-30 23:59:00,93
"2496","1105161",2014-10-12 00:01:00,2014-10-14 23:59:00,93
"2497","1105162",2014-10-29 00:01:00,2014-11-02 22:59:00,93
"2498","1105163",2014-11-07 00:01:00,2014-11-09 23:59:00,93
"2499","1105164",2014-11-17 00:01:00,2014-11-20 23:59:00,93
"2500","1105165",2014-11-28 00:01:00,2014-12-02 23:59:00,93
"2501","1105166",2014-12-12 00:01:00,2014-12-14 23:59:00,93
"2502","1105167",2014-12-26 00:01:00,2014-12-27 23:59:00,93
"2503","1105168",2014-12-29 00:01:00,2014-12-30 23:59:00,93
"2504","1105169",2014-09-02 00:01:00,2014-09-04 23:59:00,4
"2505","1105170",2014-09-27 00:01:00,2014-09-28 23:59:00,4
"2506","1105171",2014-05-21 00:01:00,2014-05-26 23:59:00,5
"2507","1105172",2014-05-28 00:01:00,2014-06-01 23:59:00,5
"2508","1105173",2014-06-03 00:01:00,2014-06-08 23:59:00,5
"2509","1105174",2014-06-10 00:01:00,2014-06-15 23:59:00,5
"2510","1105175",2014-06-20 00:01:00,2014-06-22 23:59:00,5
"2511","1105176",2014-06-23 00:01:00,2014-06-25 23:59:00,5
"2512","1105177",2014-06-26 00:01:00,2014-06-27 23:59:00,5
"2513","1105178",2014-06-27 00:01:00,2014-06-30 23:59:00,5
"2514","1105179",2014-06-30 00:01:00,2014-07-03 23:59:00,5
"2515","1105180",2014-07-04 00:01:00,2014-07-06 23:59:00,5
"2516","1105181",2014-07-07 00:01:00,2014-07-07 23:59:00,5
"2517","1105182",2014-07-10 00:01:00,2014-07-13 23:59:00,5
"2518","1105183",2014-07-13 00:01:00,2014-07-15 23:59:00,5
"2519","1105184",2014-07-15 00:01:00,2014-07-18 23:59:00,5
"2520","1105185",2014-07-18 00:01:00,2014-07-19 23:59:00,5
"2521","1105186",2014-07-19 00:01:00,2014-07-22 23:59:00,5
"2522","1105187",2014-07-22 00:01:00,2014-07-26 23:59:00,5
"2523","1105188",2014-07-26 00:01:00,2014-07-29 23:59:00,5
"2524","1105189",2014-07-30 00:01:00,2014-08-01 23:59:00,5
"2525","1105190",2014-08-02 00:01:00,2014-08-04 23:59:00,5
"2526","1105191",2014-08-04 00:01:00,2014-08-06 23:59:00,5
"2527","1105192",2014-08-06 00:01:00,2014-08-08 23:59:00,5
"2528","1105193",2014-08-08 00:01:00,2014-08-11 23:59:00,5
"2529","1105194",2014-08-11 00:01:00,2014-08-13 23:59:00,5
"2530","1105195",2014-08-13 00:01:00,2014-08-15 23:59:00,5
"2531","1105196",2014-08-15 00:01:00,2014-08-17 23:59:00,5
"2532","1105197",2014-08-18 00:01:00,2014-08-20 23:59:00,5
"2533","1105198",2014-08-20 00:01:00,2014-08-21 23:59:00,5
"2534","1105199",2014-08-22 00:01:00,2014-08-23 23:59:00,5
"2535","1105200",2014-08-23 00:01:00,2014-08-25 23:59:00,5
"2536","1105201",2014-08-27 00:01:00,2014-08-28 23:59:00,5
"2537","1105202",2014-08-29 00:01:00,2014-08-31 23:59:00,5
"2538","1105203",2014-08-31 00:01:00,2014-09-01 23:59:00,5
"2539","1105204",2014-09-02 00:01:00,2014-09-04 23:59:00,5
"2540","1105205",2014-09-05 00:01:00,2014-09-07 23:59:00,5
"2541","1105206",2014-09-07 00:01:00,2014-09-07 23:59:00,5
"2542","1105207",2014-09-08 00:01:00,2014-09-08 23:59:00,5
"2543","1105208",2014-09-09 00:01:00,2014-09-10 23:59:00,5
"2544","1105209",2014-09-11 00:01:00,2014-09-14 23:59:00,5
"2545","1105210",2014-09-14 00:01:00,2014-09-16 23:59:00,5
"2546","1105211",2014-09-16 00:01:00,2014-09-18 23:59:00,5
"2547","1105212",2014-09-20 00:01:00,2014-09-21 23:59:00,5
"2548","1105213",2014-09-26 00:01:00,2014-09-27 23:59:00,5
"2549","1105214",2014-09-27 00:01:00,2014-09-28 23:59:00,5
"2550","1105215",2014-09-29 00:01:00,2014-10-02 23:59:00,5
"2551","1105216",2014-10-04 00:01:00,2014-10-05 23:59:00,5
"2552","1105217",2014-10-06 00:01:00,2014-10-08 23:59:00,5
"2553","1108353",2014-03-20 00:01:00,2014-03-20 23:59:00,50
"2554","1108354",2014-03-21 00:01:00,2014-03-21 23:59:00,50
"2555","1108355",2014-03-13 00:01:00,2014-03-13 23:59:00,46
"2556","1108356",2014-03-11 00:01:00,2014-03-11 23:59:00,46
"2557","1108357",2014-03-10 00:01:00,2014-03-10 23:59:00,46
"2558","1108358",2014-03-09 00:01:00,2014-03-10 00:59:00,46
"2559","1108359",2014-03-14 00:01:00,2014-03-14 23:59:00,40
"2560","1108360",2014-03-08 00:01:00,2014-03-08 23:59:00,40
"2561","1108361",2014-03-09 00:01:00,2014-03-10 00:59:00,40
"2562","1108362",2014-03-10 00:01:00,2014-03-10 23:59:00,40
"2563","1108363",2014-03-11 00:01:00,2014-03-11 23:59:00,40
"2564","1108364",2014-03-12 00:01:00,2014-03-12 23:59:00,40
"2565","1108365",2014-03-13 00:01:00,2014-03-13 23:59:00,40
"2566","1108366",2014-03-15 00:01:00,2014-03-15 23:59:00,40
"2567","1108367",2014-03-16 00:01:00,2014-03-16 23:59:00,40
"2568","1108368",2014-03-18 00:01:00,2014-03-18 23:59:00,40
"2569","1108369",2014-03-19 00:01:00,2014-03-19 23:59:00,40
"2570","1108370",2014-05-12 00:01:00,2014-05-14 23:59:00,79
"2571","1108371",2014-06-02 00:01:00,2014-06-03 23:59:00,79
"2572","1108372",2014-06-09 00:01:00,2014-06-10 23:59:00,79
"2573","1108373",2014-01-14 00:01:00,2014-01-16 23:59:00,69
"2574","1108374",2014-01-18 00:01:00,2014-01-21 23:59:00,69
"2575","1108375",2014-08-22 00:01:00,2014-08-22 23:59:00,70
"2576","1108376",2014-01-05 00:01:00,2014-01-05 23:59:00,82
"2577","1108377",2014-01-07 00:01:00,2014-01-07 23:59:00,82
"2578","1108378",2014-01-29 00:01:00,2014-01-29 23:59:00,43
"2579","1108379",2014-01-28 00:01:00,2014-01-28 23:59:00,43
"2580","1108380",2014-01-27 00:01:00,2014-01-27 23:59:00,43
"2581","1108381",2014-01-23 00:01:00,2014-01-23 23:59:00,43
"2582","1108382",2014-01-21 00:01:00,2014-01-21 23:59:00,43
"2583","1108383",2014-01-20 00:01:00,2014-01-20 23:59:00,43
"2584","1108384",2014-01-18 00:01:00,2014-01-18 23:59:00,43
"2585","1108385",2014-01-17 00:01:00,2014-01-17 23:59:00,43
"2586","1108386",2014-01-16 00:01:00,2014-01-16 23:59:00,43
"2587","1108387",2014-01-10 00:01:00,2014-01-10 23:59:00,43
"2588","1108388",2014-01-08 00:01:00,2014-01-08 23:59:00,43
"2589","1108389",2014-01-07 00:01:00,2014-01-07 23:59:00,43
"2590","1108390",2014-01-04 00:01:00,2014-01-04 23:59:00,43
"2591","1108391",2014-01-03 00:01:00,2014-01-03 23:59:00,43
"2592","1108392",2014-01-01 00:01:00,2014-01-01 23:59:00,43
"2593","1108393",2014-06-22 00:01:00,2014-06-22 23:59:00,40
"2594","1108394",2014-10-16 00:01:00,2014-10-16 23:59:00,40
"2595","1108395",2014-10-17 00:01:00,2014-10-17 23:59:00,40
"2596","1108396",2014-10-18 00:01:00,2014-10-18 23:59:00,40
"2597","1108397",2014-10-19 00:01:00,2014-10-19 23:59:00,40
"2598","1108398",2014-10-20 00:01:00,2014-10-20 23:59:00,40
"2599","1108399",2014-10-28 00:01:00,2014-10-28 23:59:00,40
"2600","1108400",2014-10-29 00:01:00,2014-10-29 23:59:00,40
"2601","1108401",2014-10-30 00:01:00,2014-10-30 23:59:00,40
"2602","1108402",2014-10-31 00:01:00,2014-10-31 23:59:00,40
"2603","1108403",2014-11-28 00:01:00,2014-11-28 23:59:00,40
"2604","1108404",2014-06-04 00:01:00,2014-06-04 23:59:00,42
"2605","1108405",2014-06-06 00:01:00,2014-06-06 23:59:00,42
"2606","1108406",2014-06-12 00:01:00,2014-06-12 23:59:00,42
"2607","1108407",2014-06-13 00:01:00,2014-06-13 23:59:00,42
"2608","1108408",2014-06-19 00:01:00,2014-06-19 23:59:00,42
"2609","1108409",2014-06-20 00:01:00,2014-06-20 23:59:00,42
"2610","1108410",2014-01-11 00:01:00,2014-01-12 23:59:00,51
"2611","1108411",2014-04-08 00:01:00,2014-04-09 23:59:00,51
"2612","1108412",2014-05-01 00:01:00,2014-05-01 23:59:00,50
"2613","1108413",2014-05-02 00:01:00,2014-05-02 23:59:00,50
"2614","1108414",2014-05-14 00:01:00,2014-05-14 23:59:00,50
"2615","1108415",2014-05-15 00:01:00,2014-05-15 23:59:00,50
"2616","1108416",2014-05-22 00:01:00,2014-05-22 23:59:00,50
"2617","1108417",2014-05-23 00:01:00,2014-05-23 23:59:00,50
"2618","1108418",2014-05-25 00:01:00,2014-05-25 23:59:00,50
"2619","1108419",2014-05-26 00:01:00,2014-05-26 23:59:00,50
"2620","1108420",2014-04-16 00:01:00,2014-04-16 23:59:00,45
"2621","1109455",2014-07-03 00:01:00,2014-07-03 23:59:00,43
"2622","1109456",2014-07-02 00:01:00,2014-07-02 23:59:00,43
"2623","1109457",2014-07-01 00:01:00,2014-07-01 23:59:00,43
"2624","1109458",2014-09-08 00:01:00,2014-09-08 23:59:00,42
"2625","1109459",2014-07-27 00:01:00,2014-07-27 23:59:00,83
"2626","1109460",2014-07-25 00:01:00,2014-07-25 23:59:00,83
"2627","1109461",2014-07-18 00:01:00,2014-07-18 23:59:00,83
"2628","1109462",2014-07-17 00:01:00,2014-07-17 23:59:00,83
"2629","1109463",2014-07-16 00:01:00,2014-07-16 23:59:00,83
"2630","1109464",2014-07-11 00:01:00,2014-07-11 23:59:00,83
"2631","1109465",2014-07-10 00:01:00,2014-07-10 23:59:00,83
"2632","1109466",2014-07-30 00:01:00,2014-07-30 23:59:00,45
"2633","1109467",2014-07-25 00:01:00,2014-07-25 23:59:00,45
"2634","1109468",2014-07-24 00:01:00,2014-07-24 23:59:00,45
"2635","1109469",2014-05-20 00:01:00,2014-05-20 23:59:00,46
"2636","1109470",2014-05-26 00:01:00,2014-05-26 23:59:00,46
"2637","1109471",2014-01-08 00:01:00,2014-01-08 23:59:00,42
"2638","1109472",2014-01-16 00:01:00,2014-01-16 23:59:00,42
"2639","1109473",2014-01-17 00:01:00,2014-01-17 23:59:00,42
"2640","1109474",2014-01-18 00:01:00,2014-01-18 23:59:00,83
"2641","1109475",2014-01-20 00:01:00,2014-01-20 23:59:00,83
"2642","1109476",2014-01-22 00:01:00,2014-01-22 23:59:00,83
"2643","1109477",2014-01-28 00:01:00,2014-01-28 23:59:00,83
"2644","1109478",2014-02-12 00:01:00,2014-02-12 23:59:00,83
"2645","1109479",2014-02-14 00:01:00,2014-02-14 23:59:00,83
"2646","1109480",2014-01-26 00:01:00,2014-01-29 23:59:00,78
"2647","1109481",2014-02-03 00:01:00,2014-02-06 23:59:00,78
"2648","1109482",2014-02-23 00:01:00,2014-02-25 23:59:00,78
"2649","1109483",2014-01-20 00:01:00,2014-01-22 23:59:00,86
"2650","1109484",2014-01-27 00:01:00,2014-01-29 23:59:00,86
"2651","1109485",2014-01-04 00:01:00,2014-01-07 23:59:00,57
"2652","1109486",2014-03-08 00:01:00,2014-03-08 23:59:00,74
"2653","1109487",2014-03-09 00:01:00,2014-03-10 00:59:00,74
"2654","1109488",2014-03-13 00:01:00,2014-03-13 23:59:00,74
"2655","1109489",2014-03-19 00:01:00,2014-03-19 23:59:00,74
"2656","1109490",2014-03-23 00:01:00,2014-03-23 23:59:00,74
"2657","1109491",2014-03-21 00:01:00,2014-03-21 23:59:00,44
"2658","1109492",2014-03-25 00:01:00,2014-03-25 23:59:00,44
"2659","1109493",2014-03-15 00:01:00,2014-03-15 23:59:00,43
"2660","1109494",2014-03-14 00:01:00,2014-03-14 23:59:00,43
"2661","1109495",2014-03-13 00:01:00,2014-03-13 23:59:00,43
"2662","1109496",2014-03-10 00:01:00,2014-03-10 23:59:00,43
"2663","1109497",2014-03-07 00:01:00,2014-03-07 23:59:00,43
"2664","1109498",2014-03-05 00:01:00,2014-03-05 23:59:00,43
"2665","1109499",2014-03-04 00:01:00,2014-03-04 23:59:00,43
"2666","1109500",2014-03-11 00:01:00,2014-03-11 23:59:00,43
"2667","1109501",2014-01-28 00:01:00,2014-01-30 23:59:00,57
"2668","1109502",2014-02-11 00:01:00,2014-02-14 23:59:00,57
"2669","1109503",2014-06-27 00:01:00,2014-06-27 23:59:00,45
"2670","1109504",2014-06-19 00:01:00,2014-06-19 23:59:00,44
"2671","1109505",2014-06-20 00:01:00,2014-06-20 23:59:00,44
"2672","1109506",2014-06-23 00:01:00,2014-06-23 23:59:00,44
"2673","1109507",2014-06-24 00:01:00,2014-06-24 23:59:00,44
"2674","1109508",2014-06-30 00:01:00,2014-06-30 23:59:00,44
"2675","1109509",2014-07-01 00:01:00,2014-07-01 23:59:00,44
"2676","1109510",2014-03-06 00:01:00,2014-03-07 23:59:00,89
"2677","1109511",2014-03-09 00:01:00,2014-03-10 23:59:00,89
"2678","1109512",2014-03-13 00:01:00,2014-03-14 23:59:00,89
"2679","1109513",2014-03-15 00:01:00,2014-03-15 23:59:00,89
"2680","1109514",2014-03-18 00:01:00,2014-03-19 23:59:00,89
"2681","1109515",2014-03-20 00:01:00,2014-03-20 23:59:00,89
"2682","1109516",2014-03-22 00:01:00,2014-03-22 23:59:00,89
"2683","1109517",2014-04-07 00:01:00,2014-04-08 23:59:00,89
"2684","1109518",2014-04-07 00:01:00,2014-04-07 23:59:00,60
"2685","1109519",2014-04-09 00:01:00,2014-04-09 23:59:00,60
"2686","1105218",2014-10-08 00:01:00,2014-10-09 23:59:00,5
"2687","1105219",2014-10-09 00:01:00,2014-10-10 23:59:00,5
"2688","1105220",2014-10-11 00:01:00,2014-10-12 23:59:00,5
"2689","1105221",2014-10-26 00:01:00,2014-10-28 23:59:00,5
"2690","1105222",2014-10-29 00:01:00,2014-10-31 23:59:00,5
"2691","1105223",2014-11-01 00:01:00,2014-11-01 23:59:00,5
"2692","1105224",2014-11-07 00:01:00,2014-11-09 23:59:00,5
"2693","1105225",2014-06-17 00:01:00,2014-06-18 23:59:00,89
"2694","1105226",2014-06-15 00:01:00,2014-06-16 23:59:00,6
"2695","1105227",2014-06-17 00:01:00,2014-06-19 23:59:00,6
"2696","1105228",2014-06-19 00:01:00,2014-06-21 23:59:00,6
"2697","1105229",2014-06-21 00:01:00,2014-06-23 23:59:00,6
"2698","1105230",2014-06-23 00:01:00,2014-06-25 23:59:00,6
"2699","1105231",2014-06-25 00:01:00,2014-06-27 23:59:00,6
"2700","1105232",2014-06-28 00:01:00,2014-06-29 23:59:00,6
"2701","1105233",2014-07-01 00:01:00,2014-07-03 23:59:00,6
"2702","1105234",2014-07-04 00:01:00,2014-07-06 23:59:00,6
"2703","1105235",2014-07-06 00:01:00,2014-07-08 23:59:00,6
"2704","1105236",2014-07-09 00:01:00,2014-07-12 23:59:00,6
"2705","1105237",2014-07-12 00:01:00,2014-07-15 23:59:00,6
"2706","1105238",2014-07-15 00:01:00,2014-07-17 23:59:00,6
"2707","1105239",2014-07-18 00:01:00,2014-07-18 23:59:00,6
"2708","1105240",2014-07-19 00:01:00,2014-07-20 23:59:00,6
"2709","1105241",2014-07-21 00:01:00,2014-07-23 23:59:00,6
"2710","1105242",2014-07-23 00:01:00,2014-07-25 23:59:00,6
"2711","1105243",2014-07-25 00:01:00,2014-07-27 23:59:00,6
"2712","1105244",2014-07-31 00:01:00,2014-08-02 23:59:00,6
"2713","1105245",2014-08-02 00:01:00,2014-08-04 23:59:00,6
"2714","1105246",2014-08-04 00:01:00,2014-08-06 23:59:00,6
"2715","1105247",2014-08-06 00:01:00,2014-08-08 23:59:00,6
"2716","1105248",2014-08-08 00:01:00,2014-08-10 23:59:00,6
"2717","1105249",2014-08-10 00:01:00,2014-08-12 23:59:00,6
"2718","1105250",2014-08-12 00:01:00,2014-08-14 23:59:00,6
"2719","1105251",2014-08-14 00:01:00,2014-08-16 23:59:00,6
"2720","1105252",2014-08-16 00:01:00,2014-08-18 23:59:00,6
"2721","1105253",2014-08-21 00:01:00,2014-08-22 23:59:00,6
"2722","1105254",2014-08-23 00:01:00,2014-08-24 23:59:00,6
"2723","1105255",2014-08-24 00:01:00,2014-08-26 23:59:00,6
"2724","1105256",2014-08-26 00:01:00,2014-08-28 23:59:00,6
"2725","1105257",2014-08-28 00:01:00,2014-08-29 23:59:00,6
"2726","1105258",2014-08-29 00:01:00,2014-08-31 23:59:00,6
"2727","1105259",2014-08-31 00:01:00,2014-09-02 23:59:00,6
"2728","1105260",2014-09-02 00:01:00,2014-09-03 23:59:00,6
"2729","1105261",2014-09-04 00:01:00,2014-09-05 23:59:00,6
"2730","1105262",2014-09-05 00:01:00,2014-09-06 23:59:00,6
"2731","1105263",2014-09-07 00:01:00,2014-09-07 23:59:00,6
"2732","1105264",2014-09-08 00:01:00,2014-09-08 23:59:00,6
"2733","1105265",2014-09-09 00:01:00,2014-09-09 23:59:00,6
"2734","1105266",2014-09-10 00:01:00,2014-09-10 23:59:00,6
"2735","1105267",2014-09-14 00:01:00,2014-09-16 23:59:00,6
"2736","1105268",2014-09-16 00:01:00,2014-09-18 23:59:00,6
"2737","1105269",2014-09-19 00:01:00,2014-09-21 23:59:00,6
"2738","1105270",2014-09-22 00:01:00,2014-09-23 23:59:00,6
"2739","1105271",2014-09-26 00:01:00,2014-09-27 23:59:00,6
"2740","1105272",2014-09-29 00:01:00,2014-10-02 23:59:00,6
"2741","1105273",2014-10-03 00:01:00,2014-10-05 23:59:00,6
"2742","1105274",2014-10-07 00:01:00,2014-10-09 23:59:00,6
"2743","1105275",2014-10-09 00:01:00,2014-10-10 23:59:00,6
"2744","1105276",2014-10-11 00:01:00,2014-10-11 23:59:00,6
"2745","1105277",2014-10-26 00:01:00,2014-10-27 23:59:00,6
"2746","1105278",2014-01-19 00:01:00,2014-01-23 23:59:00,94
"2747","1105279",2014-02-01 00:01:00,2014-02-04 23:59:00,94
"2748","1105280",2014-02-20 00:01:00,2014-02-23 23:59:00,94
"2749","1105281",2014-02-27 00:01:00,2014-03-02 23:59:00,94
"2750","1105282",2014-03-12 00:01:00,2014-03-15 23:59:00,94
"2751","1105283",2014-03-20 00:01:00,2014-03-25 23:59:00,94
"2752","1105284",2014-03-31 00:01:00,2014-04-03 23:59:00,94
"2753","1105285",2014-04-13 00:01:00,2014-04-16 23:59:00,94
"2754","1108421",2014-04-17 00:01:00,2014-04-17 23:59:00,45
"2755","1108422",2014-04-24 00:01:00,2014-04-24 23:59:00,45
"2756","1108423",2014-04-25 00:01:00,2014-04-25 23:59:00,45
"2757","1108424",2014-04-09 00:01:00,2014-04-09 23:59:00,45
"2758","1108425",2014-04-10 00:01:00,2014-04-10 23:59:00,45
"2759","1108426",2014-04-03 00:01:00,2014-04-03 23:59:00,40
"2760","1108427",2014-04-04 00:01:00,2014-04-04 23:59:00,40
"2761","1108428",2014-10-16 00:01:00,2014-10-18 23:59:00,63
"2762","1108429",2014-04-10 00:01:00,2014-04-12 23:59:00,62
"2763","1108430",2014-07-22 00:01:00,2014-07-23 23:59:00,73
"2764","1108431",2014-06-19 00:01:00,2014-06-19 23:59:00,69
"2765","1108432",2014-06-25 00:01:00,2014-06-28 23:59:00,69
"2766","1108433",2014-04-21 00:01:00,2014-04-23 23:59:00,56
"2767","1108434",2014-09-18 00:01:00,2014-09-20 23:59:00,73
"2768","1108435",2014-09-28 00:01:00,2014-09-29 23:59:00,67
"2769","1108436",2014-09-11 00:01:00,2014-09-14 23:59:00,67
"2770","1108437",2014-09-15 00:01:00,2014-09-17 23:59:00,67
"2771","1108438",2014-09-14 00:01:00,2014-09-16 23:59:00,56
"2772","1108439",2014-04-13 00:01:00,2014-04-13 23:59:00,46
"2773","1108440",2014-04-17 00:01:00,2014-04-17 23:59:00,46
"2774","1108441",2014-05-11 00:01:00,2014-05-11 23:59:00,46
"2775","1108442",2014-10-13 00:01:00,2014-10-13 23:59:00,45
"2776","1108443",2014-10-17 00:01:00,2014-10-17 23:59:00,45
"2777","1108444",2014-10-03 00:01:00,2014-10-03 23:59:00,45
"2778","1108445",2014-10-15 00:01:00,2014-10-15 23:59:00,51
"2779","1108446",2014-10-08 00:01:00,2014-10-08 23:59:00,51
"2780","1108447",2014-10-10 00:01:00,2014-10-10 23:59:00,51
"2781","1108448",2014-10-11 00:01:00,2014-10-11 23:59:00,51
"2782","1108449",2014-10-12 00:01:00,2014-10-12 23:59:00,51
"2783","1108450",2014-10-13 00:01:00,2014-10-13 23:59:00,51
"2784","1108451",2014-10-16 00:01:00,2014-10-16 23:59:00,51
"2785","1108452",2014-10-17 00:01:00,2014-10-17 23:59:00,51
"2786","1108453",2014-10-29 00:01:00,2014-10-29 23:59:00,51
"2787","1108454",2014-10-30 00:01:00,2014-10-30 23:59:00,51
"2788","1108455",2014-10-31 00:01:00,2014-10-31 23:59:00,51
"2789","1108456",2014-10-31 00:01:00,2014-10-31 23:59:00,46
"2790","1108457",2014-10-23 00:01:00,2014-10-23 23:59:00,50
"2791","1108458",2014-10-22 00:01:00,2014-10-22 23:59:00,50
"2792","1108459",2014-10-21 00:01:00,2014-10-21 23:59:00,50
"2793","1108460",2014-10-20 00:01:00,2014-10-20 23:59:00,50
"2794","1108461",2014-10-19 00:01:00,2014-10-19 23:59:00,50
"2795","1108462",2014-10-17 00:01:00,2014-10-17 23:59:00,50
"2796","1108463",2014-10-15 00:01:00,2014-10-15 23:59:00,50
"2797","1108464",2014-10-14 00:01:00,2014-10-14 23:59:00,50
"2798","1108465",2014-10-13 00:01:00,2014-10-13 23:59:00,50
"2799","1108466",2014-10-12 00:01:00,2014-10-12 23:59:00,50
"2800","1108467",2014-10-10 00:01:00,2014-10-10 23:59:00,50
"2801","1108468",2014-10-09 00:01:00,2014-10-09 23:59:00,50
"2802","1108469",2014-10-08 00:01:00,2014-10-08 23:59:00,50
"2803","1108470",2014-10-07 00:01:00,2014-10-07 23:59:00,50
"2804","1108471",2014-10-06 00:01:00,2014-10-06 23:59:00,50
"2805","1108472",2014-10-05 00:01:00,2014-10-05 23:59:00,50
"2806","1108473",2014-10-03 00:01:00,2014-10-03 23:59:00,50
"2807","1108474",2014-10-02 00:01:00,2014-10-02 23:59:00,50
"2808","1108475",2014-10-31 00:01:00,2014-10-31 23:59:00,50
"2809","1108476",2014-10-30 00:01:00,2014-10-30 23:59:00,50
"2810","1108477",2014-02-06 00:01:00,2014-02-10 23:59:00,41
"2811","1108478",2014-02-01 00:01:00,2014-02-01 23:59:00,43
"2812","1108479",2014-02-03 00:01:00,2014-02-03 23:59:00,43
"2813","1108480",2014-02-05 00:01:00,2014-02-05 23:59:00,43
"2814","1108481",2014-02-07 00:01:00,2014-02-07 23:59:00,43
"2815","1108482",2014-02-08 00:01:00,2014-02-08 23:59:00,43
"2816","1108483",2014-02-12 00:01:00,2014-02-12 23:59:00,43
"2817","1108484",2014-02-14 00:01:00,2014-02-14 23:59:00,43
"2818","1108485",2014-02-15 00:01:00,2014-02-15 23:59:00,43
"2819","1108486",2014-02-18 00:01:00,2014-02-18 23:59:00,43
"2820","1108487",2014-02-20 00:01:00,2014-02-20 23:59:00,43
"2821","1108488",2014-02-27 00:01:00,2014-02-27 23:59:00,43
"2822","1109520",2014-04-10 00:01:00,2014-04-10 23:59:00,60
"2823","1109521",2014-04-30 00:01:00,2014-04-30 23:59:00,60
"2824","1109522",2014-05-09 00:01:00,2014-05-09 23:59:00,60
"2825","1109523",2014-05-12 00:01:00,2014-05-12 23:59:00,60
"2826","1109524",2014-03-12 00:01:00,2014-03-12 23:59:00,58
"2827","1109525",2014-03-16 00:01:00,2014-03-16 23:59:00,58
"2828","1109526",2014-03-19 00:01:00,2014-03-19 23:59:00,58
